0.502823, 1.496750
3.845515, 0.660054
5.439131, 1.522752
2.651082, 2.274117
2.846095, 3.001801
5.329997, 0.943754
2.581683, 0.290536
0.950896, 1.181188
0.751488, 3.193213
1.346599, 1.376385
4.696615, 3.583239
3.927366, 0.352794
3.139805, 0.935698
1.911313, 2.156804
4.933012, 1.960387
4.229499, 2.100284
4.853725, 3.239357
2.960356, 0.612323
1.413984, 2.897183
4.710715, 1.260292
1.263100, 2.801843
2.448378, 0.114505
1.864437, 2.848720
1.362529, 2.549394
4.219245, 2.523637
1.755486, 1.136631
2.362865, 1.480636
0.445143, 1.174841
3.707450, 3.223853
5.599719, 1.828059
4.372143, 0.818628
5.665639, 2.405103
2.204657, 1.052767
1.656240, 3.155736
0.842494, 1.128941
1.005646, 1.517869
1.433576, 1.512253
4.201666, 1.354167
3.827387, 2.044130
5.024018, 2.974090
4.218696, 1.157140
0.824915, 1.073275
5.176183, 2.317454
2.995880, 1.818049
1.123753, 3.445540
4.315928, 2.048524
3.071139, 1.776543
4.759239, 1.977111
2.742454, 1.698660
1.748161, 3.482894
3.785455, 0.983917
4.009400, 1.033479
0.534867, 1.920347
0.771813, 0.671163
4.735984, 0.766869
1.392010, 2.894986
2.864772, 1.317057
0.642720, 2.218085
2.215827, 0.254158
4.074770, 0.337901
3.937437, 3.104831
4.886502, 1.176428
1.238014, 2.051332
4.033937, 3.326029
1.905271, 3.357402
3.347453, 2.138371
1.071749, 0.782250
4.701010, 0.583514
5.054048, 2.011780
4.406384, 1.473556
1.602039, 1.116733
3.186132, 3.093112
5.789789, 1.598804
3.208655, 2.731529
2.125370, 3.554674
3.392499, 3.715812
0.834620, 1.200964
3.534410, 0.543596
3.393780, 2.542314
0.833338, 2.471267
1.974670, 3.626942
0.432325, 1.133946
4.928068, 1.232826
5.105502, 1.415937
3.897153, 3.689199
2.428602, 0.874172
4.906278, 3.412214
0.561968, 3.030976
2.563555, 2.432203
5.351787, 1.275063
2.585528, 2.930754
1.047578, 1.211829
5.908078, 2.173528
0.859706, 3.013153
2.884732, 3.063814
3.522141, 1.421430
2.332835, 0.959624
3.161229, 2.329051
5.137730, 2.587359
0.827845, 1.896298
2.059633, 2.739708
3.405866, 1.721488
0.647481, 1.531663
4.919645, 2.671102
1.880001, 1.250649
2.977935, 3.724723
3.461715, 2.262764
5.943968, 2.135197
5.850215, 1.458907
4.677938, 0.441664
2.793359, 0.457411
4.362804, 2.361034
3.505661, 1.890561
5.007355, 1.012360
1.368755, 3.520493
5.314615, 1.621998
2.832545, 0.749290
2.514481, 2.895474
5.474471, 0.916288
3.356975, 1.780328
3.017670, 2.599811
4.952788, 2.875698
2.722678, 2.074038
2.825770, 3.239601
4.773522, 2.228217
2.632771, 3.318583
2.670125, 0.188726
5.757378, 1.496139
3.887631, 3.577380
2.851772, 1.523606
2.352611, 2.617267
0.241523, 2.738243
5.313334, 3.038057
3.429670, 2.956511
5.228553, 3.031709
2.159062, 0.279916
3.320902, 1.246742
2.506973, 0.717429
2.930876, 3.118015
4.517716, 1.155065
4.955168, 2.965178
4.286264, 1.888119
4.629231, 1.292520
1.893551, 3.614490
2.529130, 2.351146
4.386975, 1.871395
3.718253, 3.483993
3.955931, 1.324870
5.405988, 1.785943
3.072237, 1.240638
2.679464, 1.079134
1.652028, 1.944517
2.083254, 2.461135
4.574847, 1.802667
3.270913, 2.557817
1.441816, 3.216163
0.782617, 0.838527
5.746574, 1.992492
4.787805, 3.242897
3.057405, 1.117222
3.829768, 1.022126
4.351085, 2.562456
3.334086, 1.693777
4.137944, 2.628132
4.999115, 1.762139
3.596301, 2.062441
0.493484, 1.821100
3.361370, 2.978973
4.074404, 3.819941
4.578875, 1.252235
3.558580, 3.618274
1.156529, 0.514420
0.089175, 1.955626
3.152257, 3.878414
4.130985, 2.959685
2.236702, 1.511765
2.133610, 3.318339
3.168371, 2.189520
1.301737, 1.241737
2.216193, 2.945647
0.470412, 0.952788
1.580065, 1.523728
4.977325, 1.753960
1.023225, 2.111270
1.574206, 3.167943
4.788171, 2.604205
1.462508, 3.087985
1.419843, 2.980316
0.395337, 1.519211
3.223304, 1.724540
0.960967, 2.851772
2.511368, 3.837153
3.696097, 2.219428
1.645619, 0.874416
2.678549, 3.898068
0.441847, 1.089633
0.288949, 2.089175
2.660237, 3.629261
3.371075, 3.100314
0.943022, 3.155126
3.183203, 3.939207
1.891903, 2.192450
4.583636, 0.446547
2.217658, 1.329875
3.901914, 3.395123
3.308084, 1.733207
0.928739, 1.284951
4.311716, 0.897977
3.461715, 2.572954
1.885311, 0.773095
2.018983, 2.275948
2.249519, 1.910459
1.342021, 0.388318
0.738853, 2.125187
4.040529, 3.139012
0.277779, 2.053652
4.446120, 2.074404
1.578417, 3.689932
2.354625, 3.034761
2.818079, 3.971557
4.190130, 2.102847
2.430616, 2.415601
3.227515, 0.565691
2.023560, 1.238441
5.644215, 1.470260
4.402173, 1.496750
4.189947, 0.407361
5.551012, 1.474532
4.516434, 2.372387
1.112400, 1.177770
0.786645, 0.657735
4.982269, 3.387555
1.910398, 0.594745
3.211768, 2.716758
2.430250, 3.454817
4.514786, 1.088412
4.291757, 0.797021
2.084719, 1.923276
4.268868, 2.132267
4.862514, 1.615406
5.349406, 1.964171
2.428419, 1.310099
3.998962, 2.121036
1.135655, 1.139195
4.854457, 0.869900
1.848140, 3.244606
1.866451, 1.131993
5.720939, 2.716025
1.828547, 1.924009
1.229591, 3.152196
0.512162, 2.884365
4.133549, 0.474868
4.888882, 0.641011
0.913541, 2.409619
5.640004, 1.857723
5.856807, 2.382641
3.265969, 3.853877
2.097720, 1.774346
2.129032, 2.758629
1.285440, 1.594775
4.443739, 0.860744
4.080264, 1.492721
1.623280, 1.714774
3.366314, 1.482345
4.449599, 1.885556
3.172033, 3.168188
4.021302, 2.434278
5.052767, 0.777856
5.292825, 1.493698
2.225715, 0.244758
0.902738, 1.108554
3.540819, 1.770806
2.391614, 3.302103
3.927549, 1.428266
3.741508, 1.494552
1.178869, 3.398419
4.177129, 3.514878
3.650868, 1.206214
5.593860, 1.357097
2.598163, 0.281625
1.883847, 3.524888
2.942778, 2.464064
1.324076, 1.755425
1.556444, 0.629048
3.186865, 1.077181
4.737083, 2.331492
5.799310, 2.188421
2.429334, 0.188238
5.796197, 1.611133
1.313822, 2.366894
2.653462, 0.331919
3.651967, 2.562334
2.161992, 1.312662
4.933012, 1.245399
5.215003, 2.565264
0.560686, 2.707236
5.222510, 2.676229
1.868099, 1.638112
4.267403, 1.740654
3.742973, 2.935148
3.624134, 0.834742
4.804651, 0.598407
1.188757, 3.426740
4.204779, 2.053774
0.767235, 1.460738
1.188208, 0.821070
4.475234, 2.793542
5.005158, 3.191137
0.771813, 3.003265
4.074221, 1.774102
1.219337, 0.649434
5.258034, 2.168157
3.035615, 0.596576
5.344096, 2.389477
2.447645, 2.743370
2.787683, 3.046358
3.556200, 3.434553
3.043123, 2.200507
4.114505, 3.445296
3.141820, 3.267434
0.329966, 2.446974
4.526688, 2.033021
2.035829, 0.616718
3.174413, 0.859645
2.512284, 1.778130
4.147099, 3.086276
0.481216, 1.134068
2.077944, 1.225867
2.824488, 3.644887
4.454360, 1.225135
2.381726, 1.655934
0.522416, 2.485183
4.079897, 0.218146
3.355327, 1.609912
2.167486, 3.092990
0.193182, 1.517258
3.835810, 1.741874
2.272042, 3.494980
2.471999, 3.080050
4.955351, 2.426466
5.563829, 1.108310
5.347209, 3.044282
2.442701, 0.101810
0.177435, 1.413495
0.797449, 3.055269
2.184515, 2.255806
1.822687, 2.697226
3.576342, 2.109928
4.523026, 0.720603
3.496323, 3.351299
2.547624, 3.883175
1.781304, 0.331431
3.953368, 0.466689
4.334422, 3.432356
2.533525, 3.309061
4.716208, 1.957701
5.020722, 1.326456
2.826502, 1.346721
3.169286, 2.946135
4.913419, 3.126438
4.617878, 0.643208
2.817713, 3.804804
2.529862, 0.646626
2.940947, 0.558611
2.075198, 0.433363
4.716391, 0.788720
5.356548, 2.872036
5.462020, 2.470534
1.663015, 2.204657
4.078616, 3.267312
1.469100, 0.477798
5.399396, 1.459639
1.516343, 2.401563
5.865780, 1.871151
5.908078, 1.650929
5.217933, 2.974822
2.894620, 1.591968
0.676595, 2.053285
2.337413, 3.559435
2.480789, 0.137944
1.801630, 2.010559
1.425886, 1.929258
2.825770, 2.487625
2.786950, 2.449660
5.734123, 2.492386
2.940764, 1.003937
3.602710, 3.543077
5.032991, 2.489822
3.802118, 0.568255
3.632008, 3.624622
2.788781, 1.229286
2.628010, 0.701804
4.303293, 1.129307
0.560869, 1.424116
2.518876, 1.539109
2.337596, 0.279794
1.572558, 2.130314
0.248115, 1.886776
1.094821, 0.634175
3.123875, 1.626392
4.596454, 2.257271
5.160619, 2.555498
3.546129, 2.037294
0.057314, 2.018494
1.491806, 0.719993
5.053499, 0.584490
5.303079, 2.638874
1.697623, 2.211249
2.648335, 3.050020
1.322245, 2.723228
2.626545, 0.115726
2.030885, 2.609088
0.051820, 1.886898
4.259896, 3.761467
2.585528, 3.452254
4.367565, 3.132298
1.771599, 3.385235
2.071352, 0.290658
3.309732, 0.209479
2.839503, 2.934172
5.342265, 1.277749
2.069338, 2.366894
4.606159, 1.087802
3.182470, 1.825861
0.171392, 1.590381
0.753502, 2.650472
4.262642, 2.499832
0.620014, 1.257241
1.841731, 1.041536
4.090701, 3.382794
4.504715, 1.205969
4.065798, 1.077303
3.932859, 3.332011
1.999023, 0.451186
1.789178, 2.299753
3.173132, 3.866207
1.796503, 0.918485
3.315043, 0.174688
1.739006, 2.380078
2.643208, 1.777886
5.040681, 3.377422
3.105014, 0.649678
3.407880, 3.319681
3.658742, 0.274667
1.858760, 0.774560
5.034089, 0.624897
3.075900, 3.261696
2.411573, 3.301614
3.021516, 2.522172
1.458480, 1.964537
4.752098, 1.390667
1.857662, 0.789209
0.042116, 2.198675
2.015320, 0.984283
4.050966, 2.040590
2.011658, 1.116489
2.765526, 2.250069
4.534562, 3.460677
2.522904, 3.007294
1.931822, 3.001679
1.985839, 2.388989
1.284341, 1.246620
0.540544, 1.178014
1.810053, 0.799463
5.424482, 2.488357
2.373669, 2.136052
3.100986, 2.197943
2.892605, 0.680807
2.491043, 3.804559
2.608234, 1.992737
5.415326, 1.604175
1.968444, 0.600238
4.578509, 2.089541
2.659139, 2.415357
1.773431, 1.482223
1.085116, 2.746788
4.388989, 1.170568
5.252724, 3.077242
2.029054, 3.394147
1.570910, 3.613147
4.150761, 2.466628
1.099033, 1.292520
2.460097, 2.457961
1.223731, 3.211035
2.859279, 3.317362
4.766930, 3.562731
5.647694, 1.319742
2.208869, 2.655110
5.863399, 2.570025
4.261361, 0.700949
4.193426, 0.407117
1.690298, 0.584002
0.789209, 2.272286
1.162206, 2.667806
3.727042, 2.331980
5.093600, 0.589618
2.096438, 2.298288
5.190100, 2.272042
4.917264, 0.931059
1.446577, 2.869961
3.284829, 1.962951
1.380291, 0.794824
3.304971, 3.066500
3.981750, 3.027558
2.230659, 2.401929
5.533067, 2.998627
5.650990, 2.738731
5.809565, 2.682455
0.816858, 3.303201
3.513718, 0.230598
1.041353, 1.478683
1.376446, 2.269234
3.112156, 0.481948
2.364147, 1.985168
2.651082, 1.140294
5.427595, 2.126896
5.364055, 1.896664
5.110630, 1.165319
5.309305, 1.889950
4.740196, 2.164373
5.053499, 3.116672
2.623249, 2.349925
4.025513, 2.378979
2.821924, 3.576647
5.976196, 1.982360
1.832942, 1.109775
4.041810, 1.991394
3.844783, 3.614612
5.545518, 1.129307
5.440962, 2.245796
3.839656, 3.591540
1.692129, 0.965117
4.631245, 0.896023
2.572527, 2.209662
0.108036, 2.111515
1.895199, 2.869839
3.367962, 1.393109
0.831507, 1.973571
1.285073, 1.236244
1.635914, 2.675863
5.555773, 2.173650
1.445845, 0.928251
1.120090, 3.389752
5.202551, 2.302194
1.973571, 1.555834
2.954680, 3.595080
1.023957, 0.808252
0.641804, 1.093905
5.367718, 1.663259
5.622791, 1.940367
5.432356, 3.009125
2.924467, 0.628559
5.486923, 2.667318
5.193396, 3.261818
1.513596, 0.493301
1.893368, 1.272500
0.515458, 1.666433
0.845424, 1.851985
3.478561, 3.107273
3.927732, 3.127171
0.695822, 1.894711
1.786798, 2.798914
4.039247, 1.232704
1.596912, 1.942198
1.762627, 1.440107
3.109409, 3.935667
1.394208, 2.606525
0.579546, 2.252754
3.178625, 2.871914
4.971648, 0.615986
3.939634, 3.442000
1.019562, 3.238868
4.148381, 2.509232
3.750481, 0.280160
2.131596, 1.335734
1.862789, 3.587024
1.980712, 2.937223
3.094577, 3.493515
0.145573, 2.302438
2.300058, 2.610675
5.174902, 2.350291
2.662801, 0.619282
3.354228, 0.421033
3.469955, 0.637226
2.219306, 0.461562
0.498978, 1.796686
2.377331, 1.443403
4.360424, 1.272866
3.429487, 3.769524
1.766289, 3.097385
2.632771, 1.981384
3.524705, 3.164525
2.667928, 0.306284
4.467727, 2.100772
0.876186, 0.916410
2.228095, 3.313700
0.789941, 2.886319
2.304270, 3.225806
4.141423, 3.779412
4.653035, 2.567339
2.431715, 2.732994
5.115390, 0.948393
1.799982, 0.495499
3.111789, 0.751244
4.571734, 1.473189
5.050386, 0.830348
1.565966, 2.479568
3.415937, 1.568896
0.898160, 0.859035
4.815455, 0.946318
1.218055, 1.662893
1.135838, 3.562853
2.688620, 0.427870
4.135929, 0.435438
1.924497, 3.450789
2.616108, 1.691214
5.576464, 2.986541
3.424360, 3.645253
1.615955, 2.976775
3.126804, 0.981964
2.566485, 3.007416
5.135716, 2.990570
3.968566, 0.205573
1.761162, 1.649342
4.653951, 1.042146
2.278268, 3.622303
2.177740, 1.323160
3.437544, 1.651662
4.100955, 2.123722
2.513016, 2.965056
2.910367, 2.448927
5.512375, 2.745811
1.238380, 3.392315
4.753197, 2.798425
2.480605, 3.151708
3.630726, 1.668386
2.603839, 3.175878
4.050966, 0.278695
3.045137, 2.488845
3.695914, 1.013459
1.643056, 2.165838
3.724113, 2.804651
0.674032, 2.400342
2.611164, 0.590350
3.113804, 3.577502
4.524857, 1.412030
0.678793, 1.554735
4.296152, 1.226722
1.276467, 3.089938
4.940336, 1.154332
0.689962, 0.970122
4.324168, 0.642354
2.088015, 1.492843
4.252388, 1.794733
3.295633, 0.423597
5.408551, 1.988952
0.765404, 1.554979
2.588275, 1.908017
2.183966, 1.992004
3.665517, 2.111515
0.653706, 2.289621
2.723777, 3.270119
4.386059, 1.566576
2.794641, 3.189673
2.842799, 3.720328
0.638691, 1.749321
5.267006, 2.869472
5.007355, 2.878384
2.534257, 2.146550
0.821436, 0.697287
0.269356, 1.968810
2.707480, 2.948210
2.323862, 2.838710
3.404767, 2.294992
1.245338, 1.656667
3.565355, 0.662618
4.474319, 1.235267
5.033723, 1.109287
1.888058, 1.312906
5.169591, 0.750145
1.846126, 2.326731
5.861568, 1.978698
1.596912, 0.689108
4.246345, 0.373180
1.202673, 3.472030
1.988037, 1.005646
0.688681, 3.077975
2.252632, 0.184454
2.832911, 2.673299
4.749168, 1.536180
3.187963, 3.845820
1.893368, 0.620991
