0.899380, 0.217811
0.528947, 0.875698
0.256447, 0.567431
0.625629, 0.924558
0.243233, 0.747856
0.848659, 0.403150
0.566790, 0.900601
0.711509, 0.935881
0.384960, 0.856319
0.889431, 0.206946
0.976531, 0.409131
0.664327, 0.409101
0.635395, 0.099429
0.203864, 0.125004
0.393506, 0.875546
0.341136, 0.787164
0.220985, 0.347392
0.326487, 0.568041
0.822840, 0.242500
0.563646, 0.962920
0.868038, 0.771050
0.536363, 0.096774
0.118290, 0.805933
0.311167, 0.045595
0.727989, 0.615070
0.877407, 0.641408
0.231117, 0.712699
0.327677, 0.367595
0.801721, 0.540086
0.246376, 0.842006
0.665487, 0.424207
0.780389, 0.355449
0.577837, 0.932524
0.708701, 0.642323
0.206793, 0.461592
0.219245, 0.780053
0.896817, 0.748100
0.292093, 0.758599
0.387341, 0.945219
0.443831, 0.854732
0.701773, 0.423109
0.467208, 0.223640
0.248604, 0.909574
0.363109, 0.261269
0.586749, 0.661306
0.452193, 0.033418
0.935148, 0.271737
0.702719, 0.889859
0.066469, 0.580950
0.199805, 0.220313
0.372295, 0.105380
0.350291, 0.749382
0.251961, 0.841487
0.690878, 0.059816
0.388531, 0.034639
0.882565, 0.430891
0.657704, 0.417951
0.146702, 0.437208
0.537980, 0.431745
0.332682, 0.622822
0.054476, 0.511216
0.412519, 0.813440
0.037935, 0.357677
0.093936, 0.272683
0.651631, 0.036470
0.162633, 0.715629
0.265419, 0.698355
0.526963, 0.035432
0.897671, 0.536088
0.281106, 0.558702
0.207099, 0.261269
0.271920, 0.706381
0.546312, 0.469131
0.255135, 0.086734
0.894620, 0.622669
0.448317, 0.799005
0.193182, 0.384381
0.886196, 0.533555
0.687857, 0.277017
0.829371, 0.284524
0.912168, 0.290048
0.169012, 0.819788
0.527329, 0.356426
0.720359, 0.455367
0.463576, 0.966033
0.499710, 0.240699
0.125217, 0.681814
0.283456, 0.458724
0.109043, 0.779656
0.488296, 0.609516
0.578600, 0.952116
0.652791, 0.596332
0.601215, 0.663472
0.259407, 0.843684
0.961058, 0.367077
0.268685, 0.522660
0.430830, 0.556841
0.544633, 0.231269
0.478652, 0.542680
0.428327, 0.864986
0.526627, 0.308542
0.189734, 0.230354
0.980132, 0.637013
0.637806, 0.450850
0.303201, 0.677786
0.840663, 0.747581
0.574297, 0.750053
0.860073, 0.303232
0.098788, 0.502304
0.924589, 0.249123
0.532273, 0.320139
0.321543, 0.891629
0.950163, 0.493179
0.133610, 0.627888
0.725974, 0.706137
0.391125, 0.613422
0.153356, 0.297189
0.921903, 0.337931
0.343883, 0.690176
0.679434, 0.765557
0.430982, 0.906980
0.831019, 0.195776
0.612293, 0.566179
0.386639, 0.501480
0.060793, 0.274300
0.650319, 0.899899
0.236518, 0.815790
0.274972, 0.913327
0.629780, 0.048250
0.201910, 0.675283
0.467452, 0.908963
0.266518, 0.238777
0.413099, 0.438673
0.792932, 0.229835
0.665822, 0.193243
0.377880, 0.204291
0.254067, 0.127628
0.007416, 0.426832
0.812159, 0.766106
0.953001, 0.610950
0.386883, 0.092166
0.528733, 0.106265
0.578845, 0.445540
0.267525, 0.622150
0.198157, 0.809656
0.308298, 0.814570
0.784692, 0.420789
0.333537, 0.250649
0.677328, 0.931059
0.865169, 0.587939
0.511734, 0.961394
0.956633, 0.416395
0.766411, 0.830775
0.887967, 0.685720
0.723716, 0.797906
0.815851, 0.148778
0.382488, 0.313242
0.136540, 0.786218
0.400342, 0.477401
0.622730, 0.496323
0.130009, 0.416150
0.643941, 0.258217
0.354076, 0.255684
0.467208, 0.131870
0.595141, 0.268441
0.254250, 0.195196
0.430647, 0.789056
0.300455, 0.163976
0.406995, 0.596820
0.512680, 0.083987
0.588458, 0.393780
0.599506, 0.884365
0.522294, 0.034913
0.900784, 0.666494
0.125095, 0.358348
0.702078, 0.428602
0.859432, 0.792627
0.621235, 0.603748
0.692068, 0.496841
0.031953, 0.392895
0.501846, 0.812037
0.833338, 0.825556
0.269204, 0.181982
0.648854, 0.778558
0.860591, 0.515152
0.407361, 0.988678
0.493942, 0.661824
0.313578, 0.772423
0.812677, 0.259713
0.130131, 0.674459
0.703269, 0.746361
0.384320, 0.201544
0.958251, 0.357341
0.769250, 0.355846
0.679586, 0.306681
0.583087, 0.923002
0.969817, 0.408429
0.518815, 0.918241
0.530625, 0.112491
0.506699, 0.138401
0.854701, 0.689566
0.280313, 0.582690
0.869137, 0.676870
0.458480, 0.052339
0.451704, 0.942564
0.207617, 0.287027
0.662648, 0.480972
0.330546, 0.947630
0.860256, 0.547349
0.562090, 0.736473
0.717246, 0.284127
0.492843, 0.327403
0.374828, 0.279916
0.820521, 0.737358
0.349406, 0.332316
0.644948, 0.588580
0.616565, 0.945738
0.249733, 0.370922
0.684469, 0.882107
0.866115, 0.708335
0.724143, 0.773461
0.662923, 0.399274
0.967681, 0.387188
0.761193, 0.368084
0.981262, 0.478408
0.562517, 0.327036
0.252144, 0.513596
0.480331, 0.795740
0.577105, 0.153172
0.855098, 0.386303
0.600208, 0.881130
0.734916, 0.190893
0.211951, 0.390423
0.211219, 0.634724
0.342814, 0.874355
0.038270, 0.592547
0.326151, 0.832118
0.005799, 0.474075
0.409345, 0.159093
0.804315, 0.833064
0.794641, 0.439772
