0.023133, 0.612873
2.631642, 0.943419
0.916089, 0.460649
0.596332, 0.972564
2.603076, 0.013520
1.774392, 0.466936
0.974761, 0.555773
2.712607, 0.063326
1.469024, 0.495880
0.100955, 0.587481
2.064913, 0.627705
0.571291, 0.611411
0.383496, 0.366070
2.630818, 0.884243
1.351772, 0.324317
0.379681, 0.241890
0.512207, 0.639354
0.798425, 0.542833
1.963668, 0.636656
0.275399, 0.838252
2.595813, 0.369030
1.017655, 0.467852
0.571245, 0.340892
2.478988, 0.861751
1.315577, 0.672192
0.649037, 0.826441
2.493469, 0.513300
0.129307, 0.327280
2.465773, 0.280465
1.228233, 0.450041
0.520554, 0.155797
2.714621, 0.107059
2.171743, 0.337037
2.652242, 0.928068
1.611911, 0.351222
0.079104, 0.619770
2.128361, 0.774957
0.751961, 0.410550
0.487686, 0.547441
2.743583, 0.159398
0.516114, 0.438749
0.656056, 0.311716
2.415052, 0.934660
1.030900, 0.687658
2.409558, 0.411817
1.636326, 0.503827
0.254555, 0.411084
0.707770, 0.671288
0.380749, 0.505936
2.404187, 0.221595
1.964766, 0.425053
0.553041, 0.662255
2.898160, 0.601733
1.273827, 0.628648
0.212622, 0.256417
2.067721, 0.525987
2.127918, 0.477544
0.126896, 0.696860
2.118824, 0.636741
0.872799, 0.361431
2.752159, 0.707022
2.241997, 0.525703
0.615864, 0.505936
2.884091, 0.555101
2.047411, 0.691601
0.611438, 0.974548
2.587817, 0.688742
2.337092, 0.326637
0.304849, 0.458174
0.704108, 0.443046
0.780908, 0.360546
2.314920, 0.146733
1.983688, 0.563619
0.377697, 0.577837
1.516449, 0.486749
0.522752, 0.768090
2.667745, 0.938139
0.678777, 0.554598
0.827967, 0.749107
0.650700, 0.340638
0.819025, 0.650929
2.585162, 0.845576
1.131977, 0.430790
0.995361, 0.481491
2.263741, 0.551775
0.925001, 0.647301
2.226615, 0.309607
0.643391, 0.052370
2.808893, 0.734703
1.366482, 0.389480
0.752190, 0.292825
2.315561, 0.744591
0.844920, 0.549690
2.607654, 0.580523
2.100696, 0.506488
0.371105, 0.913511
0.744270, 0.575472
0.056276, 0.401685
2.571184, 0.294778
1.260521, 0.698816
0.100986, 0.705100
2.308237, 0.261605
1.670385, 0.358791
2.185125, 0.835902
1.602390, 0.408524
0.406903, 0.930143
2.616932, 0.147832
0.897534, 0.445000
0.679128, 0.533891
2.371532, 0.705069
1.516511, 0.363051
0.121891, 0.723655
2.239021, 0.818537
2.381832, 0.611106
0.795434, 0.237312
2.688162, 0.722556
2.119495, 0.469585
0.113529, 0.469008
2.566912, 0.969268
1.714576, 0.643480
2.459853, 0.008911
1.116291, 0.447832
0.412915, 0.785150
2.106571, 0.493515
2.064806, 0.522565
1.119648, 0.588644
0.400800, 0.343760
2.900967, 0.588244
1.296960, 0.302112
0.610950, 0.399945
1.113300, 0.625791
0.143834, 0.235481
2.306619, 0.798517
1.452300, 0.570492
0.798242, 0.501389
0.747810, 0.508539
0.474990, 0.103519
2.467788, 0.970489
0.780770, 0.581466
2.798761, 0.699118
2.155873, 0.662609
0.911893, 0.763573
2.331278, 0.581469
1.511261, 0.542024
0.503159, 0.283578
2.826319, 0.121830
0.974136, 0.326795
0.006806, 0.529008
2.546403, 0.415601
1.547517, 0.344826
0.928678, 0.274819
2.726920, 0.763665
1.260582, 0.352931
1.277856, 0.432536
0.363659, 0.080050
2.814539, 0.488845
1.992782, 0.656652
0.924528, 0.253548
1.684851, 0.681787
0.736869, 0.402875
1.836283, 0.306311
0.943983, 0.594113
0.235267, 0.835994
2.571154, 0.735893
1.870098, 0.437907
0.831690, 0.509262
1.697790, 0.681518
0.788141, 0.784722
2.205817, 0.480728
0.956618, 0.383084
0.286203, 0.451369
2.901914, 0.768365
2.193045, 0.333937
2.629627, 0.492965
1.443327, 0.397977
2.343516, 0.398938
